is_course,is_major,is_campus,name,id
1,0,0,Women in Science,1942
1,0,0,Women in Theatre,1081
1,0,0,Women's Voices: Third-World Testimonials,1972
1,0,0,"Women, Race, and Class: Identity and Intergroup Relations",1925
1,0,0,Working with Video,729
1,0,0,Works On Paper/Monotype,424
1,0,0,World Architecture: Non-Western Cultures,362
1,0,0,World Dance and Culture,1027
1,0,0,World History I,777
1,0,0,World History II,648
1,0,0,"World History II, 1500-Present",1679
1,0,0,World History: Prehistory to 1500,1673
1,0,0,World Regions,431
1,0,0,Writers On Writing,988
1,0,0,Writing Center Theory and Practice,1871
1,0,0,Writing From Sources II,428
1,0,0,Writing From Sources III,450
1,0,0,Writing Historical Fiction,2012
1,0,0,Writing Ready: Preparing for College Writing,50
1,0,0,Writing in Comparative Literature,297
1,0,0,"Writing, Reporting, and Editing for the Mass Media",1868
1,0,0,Written and Visual Rhetoric,1885
1,0,0,Youth and Juvenile Justice Systems,1912
1,0,0,Zooarcheaology,294
0,1,0,Accounting                              ,2
0,1,0,Aeronautics & Astronautics              ,0
0,1,0,American Ethnic Studies                 ,9
0,1,0,American Indian Studies                 ,11
0,1,0,American Studies (Tacoma)               ,209
0,1,0,American and Ethnic Studies (Bothell)   ,30
0,1,0,Anthropology                            ,12
0,1,0,Anthropology: Anth of Globalization     ,14
0,1,0,Anthropology: Archaeological Sciences   ,15
0,1,0,Anthropology: Human Evolutionary Biology,16
0,1,0,Anthropology: Medical Anth & Global Hlth,13
0,1,0,App & Comp Math Sci (Biol & Life Sci)   ,5
0,1,0,App & Comp Math Sci (Discrete Math & Al),4
0,1,0,App & Comp Math Sci (Engineer & Phy Sci),3
0,1,0,App & Comp Math Sci (Mathematical Econ) ,8
0,1,0,App & Comp Math Sci (Sci Comp & Num Al) ,6
0,1,0,App & Comp Math Sci (Statistics)        ,7
0,1,0,Applied Computing (Bothell)             ,1
0,1,0,Applied Music (Music Education)         ,163
0,1,0,Applied Music (Orchestral Instruments)  ,162
0,1,0,Applied Music (String Instruments)      ,161
0,1,0,Aquatic and Fishery Sciences            ,10
0,1,0,Architectural Design                    ,18
0,1,0,Architectural Design (w/CM)             ,19
0,1,0,Architecture                            ,17
0,1,0,Art (Painting and Drawing)              ,21
0,1,0,Art (Photomedia)                        ,23
0,1,0,Art (Three Dimensional Forum)           ,22
0,1,0,Art History                             ,24
0,1,0,"Arts, Media and Culture (Tacoma)        ",210
0,1,0,Astronomy                               ,25
0,1,0,Atmospheric Sciences                    ,26
0,1,0,Atmospheric Sciences: Climate           ,28
0,1,0,Atmospheric Sciences: Meteorology       ,27
0,1,0,Biochemistry                            ,56
0,1,0,Bioen: Nanoscience & Molecular Engr     ,58
0,1,0,Bioengineering                          ,57
0,1,0,Biology                                 ,59
0,1,0,Biology (Bothell Campus)                ,31
0,1,0,Biology (General)                       ,60
0,1,0,"Biology (Molecular, Cellular & Develop) ",61
0,1,0,Biology (Physiology)                    ,62
0,1,0,Biology (Plant)                         ,63
0,1,0,"Biology(Ecology, Evolution&Conservation)",64
0,1,0,Bioresource Science and Engineering     ,67
0,1,0,Bioresource Science and Engr: Business  ,68
0,1,0,Bus Admin (Human Resources Management)  ,132
0,1,0,Bus Admin (Oper & Supply Chain Mgmt)    ,173
0,1,0,Business  Administration                ,29
0,1,0,Business Admin (Entrepreneurship)       ,108
0,1,0,Business Admin: Accounting (Bothell)    ,33
0,1,0,Business Administration                 ,32
0,1,0,Business Administration (Finance)       ,122
0,1,0,Business Administration (Inform Systems),133
0,1,0,Business Administration (Management)    ,205
0,1,0,Business Administration (Marketing)     ,157
0,1,0,C Sci & Softw Eng: Info Assur & Cybersec,91
0,1,0,Chemical Engineering                    ,75
0,1,0,Chemical Engr: Nanosci & Molecular Engr ,76
0,1,0,Chemistry                               ,73
0,1,0,Chemistry (ACS Certified)               ,74
0,1,0,Chemistry (Bothell)                     ,34
0,1,0,Chemistry: Biochemistry (Bothell)       ,35
0,1,0,Chinese                                 ,78
0,1,0,Civil Engineering                       ,79
0,1,0,Classical Studies                       ,80
0,1,0,Classics                                ,81
0,1,0,Communication                           ,85
0,1,0,Communication (Journalism)              ,86
0,1,0,"Communication, Evening Degree Program   ",87
0,1,0,Communications - Tacoma                 ,214
0,1,0,Community Psychology (Bothell)          ,37
0,1,0,"Community, Environment, and Planning    ",72
0,1,0,Comparative History of Ideas            ,77
0,1,0,Comparative Literature                  ,69
0,1,0,Comparative Literature (Cinema Studies) ,70
0,1,0,Comparative Religion                    ,184
0,1,0,Computer Engineering                    ,84
0,1,0,Computer Engineering (Bothell)          ,88
0,1,0,Computer Engineering and Systems        ,211
0,1,0,Computer Science                        ,71
0,1,0,Computer Science & Software Engineering ,90
0,1,0,Computer Science and Systems            ,215
0,1,0,Computing & Software Systems            ,89
0,1,0,Construction Management                 ,82
0,1,0,Construction Management (w/ Arch Design),83
0,1,0,Criminal Justice (Tacoma Campus)        ,212
0,1,0,Criminal Justice (Tacoma Online)        ,213
0,1,0,"Culture, Literature, and the Arts (Bthl)",36
0,1,0,Dance                                   ,92
0,1,0,Dance: Creative Studies                 ,93
0,1,0,Design: Industrial Design               ,95
0,1,0,Design: Interaction Design              ,94
0,1,0,Design: Visual Communication Design     ,96
0,1,0,Drama                                   ,97
0,1,0,Drama: Design                           ,99
0,1,0,Drama: Performance                      ,98
0,1,0,"Early Childhood & Family Studies, Online",103
0,1,0,Early Childhood and Family Studies      ,101
0,1,0,Early Chld & Fam St: Teaching & Learning,102
0,1,0,Earth and Space Sciences                ,116
0,1,0,Earth and Space Sciences (Biology)      ,117
0,1,0,Earth and Space Sciences (Environmental),119
0,1,0,Earth and Space Sciences (Physics)      ,118
0,1,0,Earth and Space Sciences: Geology       ,120
0,1,0,Economics                               ,104
0,1,0,Educational St: Elementary Education    ,39
0,1,0,Educational Studies (Bothell)           ,38
0,1,0,Electrical Engineering                  ,100
0,1,0,Electrical Engineering (Bothell)        ,40
0,1,0,En Sc & Tr Rs Mgt: Landsc Ecol & Consrv ,113
0,1,0,En Sc & Tr Rs Mgt: Restr Ecol & Env Hort,112
0,1,0,En Sc & Tr Rs Mgt: Sustainable For Mgmt ,114
0,1,0,En Sc & Tr Rs Mgt: Wildlife Conservation,115
0,1,0,English                                 ,105
0,1,0,English (Creative Writing)              ,106
0,1,0,"English,Evening Degree Program          ",107
0,1,0,Envir Science & Terrestrial Resource Mgt,111
0,1,0,Environmental Health                    ,109
0,1,0,Environmental Sci: Geosciences (Tacoma) ,219
0,1,0,Environmental Science - Bothell Campus  ,54
0,1,0,Environmental Science - Tacoma Campus   ,217
0,1,0,Environmental Science: Biology (Tacoma) ,218
0,1,0,Environmental Studies                   ,110
0,1,0,Environmental Studies (Bothell)         ,41
0,1,0,Environmental Studies (Tacoma)          ,221
0,1,0,"Ethnic, Gender, and Labor Studies (Tac) ",216
0,1,0,French                                  ,123
0,1,0,"Gender, Women, and Sexuality Studies    ",126
0,1,0,Geography                               ,124
0,1,0,Germanics                               ,125
0,1,0,Global Studies (Bothell)                ,42
0,1,0,Health Informatics&Hlth Information Mgmt,129
0,1,0,Health Studies (Bothell)                ,43
0,1,0,Healthcare Leadership (Tacoma Campus)   ,223
0,1,0,Hispanic Studies                        ,200
0,1,0,History                                 ,130
0,1,0,History (Tacoma)                        ,201
0,1,0,History and Philosophy of Science       ,131
0,1,0,History: European History (Tacoma)      ,203
0,1,0,History: United States History (Tacoma) ,202
0,1,0,Human Centered Design and Engineering   ,127
0,1,0,Human Ctr Des & Engr: Human-Computer Int,128
0,1,0,Individualized Studies                  ,135
0,1,0,Industrial Engineering                  ,134
0,1,0,Informatics                             ,136
0,1,0,Informatics: Human-Computer Interaction ,137
0,1,0,Informatics: Info Assurance & Cybersec) ,139
0,1,0,Informatics: Information Architecture   ,138
0,1,0,Information Technology (Tacoma)         ,204
0,1,0,"Integrated Social Sciences, Online      ",140
0,1,0,Interactive Media Design (Bothell)      ,45
0,1,0,"Interdisc St: Law, Economics, Public Pol",65
0,1,0,Interdisciplinary Arts & Sciences       ,224
0,1,0,Interdisciplinary Arts & Sciences (ESC) ,220
0,1,0,Interdisciplinary Arts & Sciences (GLBS),222
0,1,0,Interdisciplinary Arts (Bothell)        ,44
0,1,0,Interdisciplinary Studies (MCS)         ,66
0,1,0,Interdisciplinary Visual Arts           ,20
0,1,0,International Studies                   ,188
0,1,0,International Studies (Asia)            ,189
0,1,0,International Studies (Jewish Studies)  ,190
0,1,0,International Studies: Europe           ,121
0,1,0,Intl St: Latin America and Caribbean    ,191
0,1,0,Italian                                 ,141
0,1,0,Japanese                                ,142
0,1,0,Korean                                  ,143
0,1,0,Landscape Architecture                  ,144
0,1,0,Latin                                   ,145
0,1,0,Law and Policy (Tacoma)                 ,225
0,1,0,"Law, Economics & Public Policy (Bothell)",46
0,1,0,"Law, Societies, and Justice             ",147
0,1,0,Linguistics                             ,146
0,1,0,Mat Sci & Engr: Nanosci & Moleculr Engr ,160
0,1,0,Materials Science & Engineering         ,159
0,1,0,Mathematical Thinking and Visualization ,50
0,1,0,Mathematics                             ,150
0,1,0,Mathematics (Bothell Campus)            ,47
0,1,0,Mathematics (Comprehensive)             ,152
0,1,0,Mathematics (Philosophy)                ,153
0,1,0,Mathematics (Tacoma)                    ,226
0,1,0,Mathematics (Teacher Preparation)       ,151
0,1,0,Mechanical Engineering                  ,148
0,1,0,Mechanical Engineering (Bothell)        ,49
0,1,0,Mechanical Engineering: Mechatronics    ,149
0,1,0,Media & Communication Studies (Bothell) ,48
0,1,0,Medical Laboratory Science              ,158
0,1,0,Medical Technology                      ,154
0,1,0,Medxd (Medex Degree Program)            ,155
0,1,0,Microbiology                            ,156
0,1,0,Music                                   ,164
0,1,0,Music (Jazz Studies)                    ,165
0,1,0,Music (Voice)                           ,166
0,1,0,Near Eastern Studies: Culture & Civ     ,169
0,1,0,Near Eastern Studies: Lang & Cultures   ,168
0,1,0,Neurobiology                            ,167
0,1,0,Norwegian                               ,170
0,1,0,Nursing                                 ,171
0,1,0,Nursing (Bothell Campus)                ,51
0,1,0,Nursing (Tacoma Campus)                 ,206
0,1,0,Nursing - Direct Entry (Bothell)        ,55
0,1,0,Oceanography                            ,172
0,1,0,Philosophy                              ,175
0,1,0,Physics: Applied Physics                ,176
0,1,0,Physics: Biophysics                     ,177
0,1,0,Physics: Comprehensive Physics          ,178
0,1,0,Physics: Teacher Preparation            ,179
0,1,0,Political Science                       ,180
0,1,0,Political Science (Internatl Security)  ,182
0,1,0,Political Science (Political Economy)   ,181
0,1,0,"Politics, Philosophy, & Econ: Economics ",229
0,1,0,"Politics, Philosophy, & Econ: Intl St   ",230
0,1,0,"Politics, Philosophy, & Econ: Pol & Phil",228
0,1,0,"Politics, Philosophy, & Economics (Tac) ",227
0,1,0,Psychology                              ,183
0,1,0,Psychology (Tacoma)                     ,231
0,1,0,Public Health                           ,174
0,1,0,Romance Linguistics                     ,185
0,1,0,"Russian Language, Literature, & Culture ",186
0,1,0,Scandinavian Area Studies               ,187
0,1,0,"Science, Technology, and Society (Bthll)",53
0,1,0,"Social Sciences, Evening Degree Program ",194
0,1,0,Social Welfare                          ,193
0,1,0,Social Welfare (Tacoma)                 ,232
0,1,0,"Society, Ethics, & Human Behavior (Bthl)",52
0,1,0,Sociology                               ,192
0,1,0,Spanish                                 ,195
0,1,0,Speech and Hearing Sci (Com Disorders)  ,197
0,1,0,Speech and Hearing Sciences             ,196
0,1,0,Statistics                              ,198
0,1,0,Sustainable Urban Development (Tacoma)  ,207
0,1,0,Swedish                                 ,199
0,1,0,URBAN STUDIES                           ,208
0,1,0,Writing Studies (Tacoma)                ,233
0,0,1,Bothell,1
0,0,1,Seattle,0
0,0,1,Tacoma,2
